Title,Price,Link,Image,Description,ReviewAuthor,ReviewRating,ReviewTitle,ReviewBody,ReviewDate
"MacBook Air 13,3' - Intel Core i5 - RAM 8Go - 256Go SSD","354,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/macbook-air-13-3-intel-core-i5-ram-8go-256g/f-1070992-mqd42fna.html#mpos=34|mp","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mqd42fna/rw/macbook-air-13-3-intel-core-i5-ram-8go-256g.jpg","MacBook Air 13 pouces - 2017 Caractéristiques Processeur : Intel Core i5 Fréquence : 1,8 Ghz Stockage : 256 Go SSD RAM : 8 Go Ecran : LED Carte Graphique : Intel HD Graphics 6000 Clavier : AZERTY FR Couleur : Argent Poids : 1,32 kg Trackpad : Multi-Touch MacBook Air : allier design et légèreté ... En plus d'être ultra-fin, ultra portable et ultra différent de tout le reste, votre MacBook Air est d'occasion et reconditionné ! Particulièrement utile pour les voyages ou les étudiants, il permet d'embarquer toute la technologie Mac avec soi pour une taille et un poids des plus minimaux. C'est le résultat d'une multitude d'innovations et d'une révolution dans le design. Le MacBook Air a été façonné avec une coque unibody, qui englobe à la fois le boitier et le cadre de l'écran. La conception unibody permet un design de haute précision, plus simple et épuré. Et cela se voit : votre ordinateur portable est exceptionnellement fin et léger, tout en étant assez robuste pour résister aux aléas de la vie de tous les jours, année après année. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran LED Sa résolution de 1440 x 900 affiche des images éclatantes et des couleurs lumineuses dès l’instant où vous ouvrez votre MacBook. Vous bénéficiez des atouts d’un écran large, avec tous les avantages d’une ligne épurée à l’extrême. Trackpad Multi-Touch: la glisse à portée de doigts. La technologie Multi-Touch fait partie intégrante de presque tous les appareils Apple. C'est la manière la plus pratique et la plus personnelle d'interagir avec vos appareils. Et pour profiter de tous les avantages de la technologie Multi-Touch sur un ordinateur portable, rien ne vaut le trackpad. C'est votre côté branché. Entre l'alimentation MagSafe, les 2 entrées USB 2.0, le port Thunderbolt 1, le lecteur carte SDXC et l'entrée/sortie audio, votre MacBook reconditionné met à votre disposition tous les ports et connexions dont vous avez besoin.","Nonii • publié le","4,0","Super produit a prix abordable !","Pas mal ! Assez rapide ! Pour un cadeau c'est le TOP ,","13/04/2021"
"MacBook Air 13,3' - Intel Core i5 - RAM 8Go - 256Go SSD","354,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/macbook-air-13-3-intel-core-i5-ram-8go-256g/f-1070992-mqd42fna.html#mpos=34|mp","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mqd42fna/rw/macbook-air-13-3-intel-core-i5-ram-8go-256g.jpg","MacBook Air 13 pouces - 2017 Caractéristiques Processeur : Intel Core i5 Fréquence : 1,8 Ghz Stockage : 256 Go SSD RAM : 8 Go Ecran : LED Carte Graphique : Intel HD Graphics 6000 Clavier : AZERTY FR Couleur : Argent Poids : 1,32 kg Trackpad : Multi-Touch MacBook Air : allier design et légèreté ... En plus d'être ultra-fin, ultra portable et ultra différent de tout le reste, votre MacBook Air est d'occasion et reconditionné ! Particulièrement utile pour les voyages ou les étudiants, il permet d'embarquer toute la technologie Mac avec soi pour une taille et un poids des plus minimaux. C'est le résultat d'une multitude d'innovations et d'une révolution dans le design. Le MacBook Air a été façonné avec une coque unibody, qui englobe à la fois le boitier et le cadre de l'écran. La conception unibody permet un design de haute précision, plus simple et épuré. Et cela se voit : votre ordinateur portable est exceptionnellement fin et léger, tout en étant assez robuste pour résister aux aléas de la vie de tous les jours, année après année. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran LED Sa résolution de 1440 x 900 affiche des images éclatantes et des couleurs lumineuses dès l’instant où vous ouvrez votre MacBook. Vous bénéficiez des atouts d’un écran large, avec tous les avantages d’une ligne épurée à l’extrême. Trackpad Multi-Touch: la glisse à portée de doigts. La technologie Multi-Touch fait partie intégrante de presque tous les appareils Apple. C'est la manière la plus pratique et la plus personnelle d'interagir avec vos appareils. Et pour profiter de tous les avantages de la technologie Multi-Touch sur un ordinateur portable, rien ne vaut le trackpad. C'est votre côté branché. Entre l'alimentation MagSafe, les 2 entrées USB 2.0, le port Thunderbolt 1, le lecteur carte SDXC et l'entrée/sortie audio, votre MacBook reconditionné met à votre disposition tous les ports et connexions dont vous avez besoin.","Cricri • publié le","5,0","Crcri","Ordinateur maniable léger livraison rapide très bonne qualité","20/01/2020"
"MacBook Air 13,3' - Intel Core i5 - RAM 8Go - 256Go SSD","354,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/macbook-air-13-3-intel-core-i5-ram-8go-256g/f-1070992-mqd42fna.html#mpos=34|mp","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mqd42fna/rw/macbook-air-13-3-intel-core-i5-ram-8go-256g.jpg","MacBook Air 13 pouces - 2017 Caractéristiques Processeur : Intel Core i5 Fréquence : 1,8 Ghz Stockage : 256 Go SSD RAM : 8 Go Ecran : LED Carte Graphique : Intel HD Graphics 6000 Clavier : AZERTY FR Couleur : Argent Poids : 1,32 kg Trackpad : Multi-Touch MacBook Air : allier design et légèreté ... En plus d'être ultra-fin, ultra portable et ultra différent de tout le reste, votre MacBook Air est d'occasion et reconditionné ! Particulièrement utile pour les voyages ou les étudiants, il permet d'embarquer toute la technologie Mac avec soi pour une taille et un poids des plus minimaux. C'est le résultat d'une multitude d'innovations et d'une révolution dans le design. Le MacBook Air a été façonné avec une coque unibody, qui englobe à la fois le boitier et le cadre de l'écran. La conception unibody permet un design de haute précision, plus simple et épuré. Et cela se voit : votre ordinateur portable est exceptionnellement fin et léger, tout en étant assez robuste pour résister aux aléas de la vie de tous les jours, année après année. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran LED Sa résolution de 1440 x 900 affiche des images éclatantes et des couleurs lumineuses dès l’instant où vous ouvrez votre MacBook. Vous bénéficiez des atouts d’un écran large, avec tous les avantages d’une ligne épurée à l’extrême. Trackpad Multi-Touch: la glisse à portée de doigts. La technologie Multi-Touch fait partie intégrante de presque tous les appareils Apple. C'est la manière la plus pratique et la plus personnelle d'interagir avec vos appareils. Et pour profiter de tous les avantages de la technologie Multi-Touch sur un ordinateur portable, rien ne vaut le trackpad. C'est votre côté branché. Entre l'alimentation MagSafe, les 2 entrées USB 2.0, le port Thunderbolt 1, le lecteur carte SDXC et l'entrée/sortie audio, votre MacBook reconditionné met à votre disposition tous les ports et connexions dont vous avez besoin.","Amsteleo • publié le","5,0","Très bon portable","Excellent portable. Endurant (je ne prends pas le chargeur en déplacement). Silencieux. Le ventilateur ne s'allume pratiquement jamais. Supporte aisément archicad 19 et Sketchup PR0. Tous les ports sont présents contrairement à la version 2018.","02/04/2019"
"MacBook Air 13,3' - Intel Core i5 - RAM 8Go - 256Go SSD","354,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/macbook-air-13-3-intel-core-i5-ram-8go-256g/f-1070992-mqd42fna.html#mpos=34|mp","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mqd42fna/rw/macbook-air-13-3-intel-core-i5-ram-8go-256g.jpg","MacBook Air 13 pouces - 2017 Caractéristiques Processeur : Intel Core i5 Fréquence : 1,8 Ghz Stockage : 256 Go SSD RAM : 8 Go Ecran : LED Carte Graphique : Intel HD Graphics 6000 Clavier : AZERTY FR Couleur : Argent Poids : 1,32 kg Trackpad : Multi-Touch MacBook Air : allier design et légèreté ... En plus d'être ultra-fin, ultra portable et ultra différent de tout le reste, votre MacBook Air est d'occasion et reconditionné ! Particulièrement utile pour les voyages ou les étudiants, il permet d'embarquer toute la technologie Mac avec soi pour une taille et un poids des plus minimaux. C'est le résultat d'une multitude d'innovations et d'une révolution dans le design. Le MacBook Air a été façonné avec une coque unibody, qui englobe à la fois le boitier et le cadre de l'écran. La conception unibody permet un design de haute précision, plus simple et épuré. Et cela se voit : votre ordinateur portable est exceptionnellement fin et léger, tout en étant assez robuste pour résister aux aléas de la vie de tous les jours, année après année. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran LED Sa résolution de 1440 x 900 affiche des images éclatantes et des couleurs lumineuses dès l’instant où vous ouvrez votre MacBook. Vous bénéficiez des atouts d’un écran large, avec tous les avantages d’une ligne épurée à l’extrême. Trackpad Multi-Touch: la glisse à portée de doigts. La technologie Multi-Touch fait partie intégrante de presque tous les appareils Apple. C'est la manière la plus pratique et la plus personnelle d'interagir avec vos appareils. Et pour profiter de tous les avantages de la technologie Multi-Touch sur un ordinateur portable, rien ne vaut le trackpad. C'est votre côté branché. Entre l'alimentation MagSafe, les 2 entrées USB 2.0, le port Thunderbolt 1, le lecteur carte SDXC et l'entrée/sortie audio, votre MacBook reconditionné met à votre disposition tous les ports et connexions dont vous avez besoin.","chriscas • publié le","5,0","Super mac !","Comme d'habitude, rien à redire sur les produits Apple. Ce Macbook air n'échappe pas à la règle, avec une réserve toutefois : pourquoi se limiter à une taille de disque dur si réduite ? Bref, j'ai pris la version en 256 Go qui représente à mes yeux un minimum.","30/03/2019"
"PC PORTABLE 14' Full HD Lenovo ThinkPad T480s Core i5-8250U - RAM 8Go DDR4 - SSD 256Go - Win 10 Pro","289,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-14-full-hd-lenovo-thinkpad-t480s-core/f-1070992-thi0193124556048.html#mpos=35|mp","https://www.cdiscount.com/pdt2/0/4/8/1/300x300/thi0193124556048/rw/pc-portable-14-full-hd-lenovo-thinkpad-t480s-core.jpg","Lenovo ThinkPad T480s Noir Ordinateur portable 35,6 cm [14'] 1920 x 1080 pixels Intel® Core™ i5 de 8e génération 8 Go DDR4-SDRAM 256 Go SSD - UHD Graphics 620, Wi-Fi, Bluetooth - Windows 10 Pro","","","","",""
"PC Portable ACER Aspire AG14-22P-R5VY - Windows 11 -14'' WUXGA IPS -AMD Ryzen 5-7520U -RAM 16Go -512Go SSD -Radeon Graphics -AZERTY","569,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-acer-aspire-ag14-22p-r5vy-windows-11/f-10709-nxj3nef004.html#mpos=36|cd","https://www.cdiscount.com/pdt2/0/0/4/1/300x300/nxj3nef004/rw/pc-portable-acer-aspire-ag14-22p-r5vy-windows-11.jpg","Découvrez le PC portable Acer Aspire AG14-22P-R5VY, alliant performance et portabilité. Avec son écran 14'' WUXGA IPS, son processeur AMD Ryzen 5 7520U, 16Go de RAM DDR5 et un SSD de 512Go, il est parfait pour les professionnels en déplacement.","","","","",""
"LENOVO - PC portable 14'' - Core I5 - 16Go - 1To SSD - Windows 11 Pro - Clavier AZERTY Rétroéclairé - 14IRH10 Aluminium","948,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/lenovo---pc-portable-14--/f-1070992-aaarw83744.html#mpos=37|mp","https://www.cdiscount.com/pdt2/7/4/4/1/300x300/aaarw83744/rw/lenovo---pc-portable-14--.jpg","LENOVO - PC portable 14'' - Core I5 - 16Go - 1To SSD - Windows 11 Pro - Clavier AZERTY Rétroéclairé - 14IRH10 Aluminium Ultraportable & Performant Découvrez le Lenovo 14IRH10, un ordinateur portable alliant performance et élégance. Équipé d'un processeur Intel Core i5-13420H et de 16 Go de RAM, il offre une fluidité remarquable pour toutes vos tâches. Son écran de 14 pouces avec résolution 1920 x 1200 pixels garantit une qualité d'image exceptionnelle, tandis que son design en aluminium gris ajoute une touche de sophistication. + produit Écran haute résolution Profitez d'une qualité d'image exceptionnelle avec l'écran 14 pouces WUXGA IPS, offrant une résolution de 1920 x 1200 pixels. Idéal pour le travail et le divertissement. Performance optimale Avec le processeur Intel Core i5 et 16 Go de RAM, ce PC portable assure une performance fluide et rapide, même pour les applications exigeantes. Stockage généreux Le SSD de 1 To offre un espace de stockage généreux pour tous vos fichiers et applications, garantissant des temps de chargement rapides. Caractéristiques Processeur : Intel Core i5-13420H RAM : 16 Go DDR5 Stockage : SSD 1 To Écran : 14 pouces, 1920 x 1200 pixels Système d'exploitation : Windows 11 Professionnel Connectivité : Bluetooth 5.1, Wi-Fi 6e Clavier : AZERTY rétroéclairé Couleur : Gris Matière : Aluminium Dimensions : 312 x 221 x 17.9 mm Poids : 1.46 kg","Denis • publié le","5,0","Une excellente affaire","Un PC taillé sur mesure pour les besoins d’aujourd’hui, traitement léger des vidéos et photos. Une rapidité qui n’a plus rien à voir avec nos PC de l’époque des dinosaures. Très satisfait du vendeur, traitement rapide de ma commande, une réactivité et une communication comme on souhaiterait lorsqu’on achète à distance. Emballage soigné et un livreur choisi avec soin. Merci","27/09/2025"
"PC portable HP ProBook 440 G3 - Intel Core i5-6200U 14' LED HD RAM 4 Go HDD 500 Go Wi-Fi AC-Bt Webcam Win 7 Pro 64 bits + Win 10","384,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-hp-probook-440-g3-intel-core-i5-6200/f-1070992-hp0889894727640.html#mpos=38|mp","https://www.cdiscount.com/pdt2/6/4/0/1/300x300/hp0889894727640/rw/pc-portable-hp-probook-440-g3-intel-core-i5-6200.jpg","PC portable HP ProBook 440 G3 - Intel Core i5-6200U 14' LED HD RAM 4 Go HDD 500 Go Wi-Fi AC-Bt Webcam Win 7 Pro 64 bits + Win 10 Performance et mobilité pour les professionnels Le HP ProBook 440 G3 est conçu pour les professionnels en déplacement. Équipé d'un processeur Intel Core i5 de 6ème génération, il offre une performance fiable et une efficacité énergétique. Son écran LED HD de 14 pouces assure une clarté visuelle optimale, tandis que ses 4 Go de RAM et son disque dur de 500 Go garantissent une capacité de stockage suffisante pour vos besoins quotidiens. + produit Mobilité optimisée Avec un poids de seulement 1,68 kg, le HP ProBook 440 G3 est facile à transporter. Idéal pour les professionnels en déplacement, il combine légèreté et robustesse. Connectivité complète Profitez d'une connectivité sans faille avec le Wi-Fi AC et Bluetooth 4.0 intégrés. Restez connecté où que vous soyez avec une connexion rapide et stable. Sécurité renforcée Protégez vos données avec le lecteur d'empreintes digitales intégré et le module TPM. Sécurisez vos informations sensibles en toute simplicité. Caractéristiques Processeur : Intel Core i5-6200U RAM : 4 Go DDR3L SDRAM Stockage : 500 Go HDD Écran : 14 pouces LED HD Résolution : 1366 x 768 Poids : 1,68 kg Système d'exploitation : Windows 10 Pro Edition 64 bits","","","","",""
"PC Portable ASUS VivoBook S14 OLED S5406 | Win 11 - 14' WUXGA - AMD Ryzen AI 9 365 - RAM 24Go - 1To SSD","1399,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-s14-oled-s5406-win-11/f-10709-asu1725844759623.html#mpos=39|mp","https://www.cdiscount.com/pdt2/6/2/3/1/300x300/asu1725844759623/rw/pc-portable-asus-vivobook-s14-oled-s5406-win-11.jpg","- Le VivoBook S5406WA-DRQD077W est un ordinateur portable de la marque ASUS qui allie performances et élégance. Doté d'un écran OLED 14' WUXGA d'une luminosité de 400 Nits, il offre une expérience visuelle immersive et éclatante. Le processeur AMD Ryzen™ AI 9 365 offre une puissance de calcul jusqu'à 5.0GHz et intègre une puce AMD Graphics pour des performances graphiques de qualité.La mémoire vive de 24 Go LPDDR5X garantit une excellente réactivité et la capacité de stockage de 1 To en SSD M.2 PCIe 4.0 permet de stocker un grand nombre de fichiers et d'applications. Le VivoBook S5406WA-DRQD077W est équipé de Windows 11 pour une expérience utilisateur moderne et fluide.Grâce au Wi-Fi 802.11ax et au Bluetooth 5.3, vous bénéficiez d'une connectivité sans fil performante. Son design fin et léger en coloris gris en fait un compagnon idéal pour une utilisation nomade.Caractéristiques principales :- Écran OLED 14' WUXGA, 400 Nits, Brillant, Wide-View- Processeur AMD Ryzen™ AI 9 365 (Max 5.0GHz - AI 73 TOPs) - Puce AMD Graphics- RAM 24 Go LPDDR5X- Stockage 1 To SSD M2 PCIe 4.0- Windows 11- Wi-Fi 802.11ax- Bluetooth 5.3- SKU : 4711387691083- Nom : ASUS VivoBook S5406WA-DRQD077W Gris AMD Ryzen 9 24G 1TB SSD PCIE AMD Graphics Ecran avec technologie OLED","rogers33 • publié le","4,0","bon pour l'instant","pas d'avis trop récent avoir plus tard","19/11/2025"
"PC Portable ASUS VivoBook S14 OLED S5406 | Win 11 - 14' WUXGA - AMD Ryzen AI 9 365 - RAM 24Go - 1To SSD","1399,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-asus-vivobook-s14-oled-s5406-win-11/f-10709-asu1725844759623.html#mpos=39|mp","https://www.cdiscount.com/pdt2/6/2/3/1/300x300/asu1725844759623/rw/pc-portable-asus-vivobook-s14-oled-s5406-win-11.jpg","- Le VivoBook S5406WA-DRQD077W est un ordinateur portable de la marque ASUS qui allie performances et élégance. Doté d'un écran OLED 14' WUXGA d'une luminosité de 400 Nits, il offre une expérience visuelle immersive et éclatante. Le processeur AMD Ryzen™ AI 9 365 offre une puissance de calcul jusqu'à 5.0GHz et intègre une puce AMD Graphics pour des performances graphiques de qualité.La mémoire vive de 24 Go LPDDR5X garantit une excellente réactivité et la capacité de stockage de 1 To en SSD M.2 PCIe 4.0 permet de stocker un grand nombre de fichiers et d'applications. Le VivoBook S5406WA-DRQD077W est équipé de Windows 11 pour une expérience utilisateur moderne et fluide.Grâce au Wi-Fi 802.11ax et au Bluetooth 5.3, vous bénéficiez d'une connectivité sans fil performante. Son design fin et léger en coloris gris en fait un compagnon idéal pour une utilisation nomade.Caractéristiques principales :- Écran OLED 14' WUXGA, 400 Nits, Brillant, Wide-View- Processeur AMD Ryzen™ AI 9 365 (Max 5.0GHz - AI 73 TOPs) - Puce AMD Graphics- RAM 24 Go LPDDR5X- Stockage 1 To SSD M2 PCIe 4.0- Windows 11- Wi-Fi 802.11ax- Bluetooth 5.3- SKU : 4711387691083- Nom : ASUS VivoBook S5406WA-DRQD077W Gris AMD Ryzen 9 24G 1TB SSD PCIE AMD Graphics Ecran avec technologie OLED","Wekeyvos • publié le","4,0","Je suis très content de ma livraison","Merci à Cdiscount pour tout","11/10/2025"
"Ordinateur portable - FUJITSU M9415 - 14,1 ' - ROM 240 Go - RAM 4 Go- Reconditionné - Etat correct","199,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-fujitsu-m9415-14-1-rom/f-1070992-rcdfujaeepqyfrec.html?idOffre=4265820168&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623c8b59814c4b2a99cb9a64ab7773fdf27abb7536ed7121f989cf5446e431ea4f40b4df5d00cdf5190fbe556728eca4495699dd9c9302bb21b9b4bc7aed77b09c32ffb004c374727e6017af075eb6d163baf01c93cfb4ba8422e4f8597885dfd358#mpos=40|mp","https://www.cdiscount.com/pdt2/r/e/c/1/300x300/rcdfujaeepqyfrec/rw/ordinateur-portable-fujitsu-m9415-14-1-rom.jpg","Ordinateur portable - FUJITSU M9415 - 14,1 ' - ROM 240 Go - RAM 4 Go","","","","",""
"Pc portable Lenovo T420 -i5 -4Go - 250Go HDD - Windows 7 Pro","269,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-lenovo-t420-i5-4go-250go-hdd-win/f-1070992-len3663369046972.html?idOffre=1765763835&sw=9d945c9aae30b0f688d82ee2684156cee4bc72baab1909462a2093135adb623cbb0874582a9b02bc45c6ac10c4a8a52621bbc8edf995459f3d65e27034a3637bcd58ff745775719dd5cba43896dd766a512a4f160dfb779997a04515376993ea02500328cd31983f1aa84330c3092f1900eb8eb93ef5b413c8d87f070fcf6098#mpos=41|mp","https://www.cdiscount.com/pdt2/9/7/2/1/300x300/len3663369046972/rw/pc-portable-lenovo-t420-i5-4go-250go-hdd-win.jpg","DESCRIPTIF GÉNÉRAL DU PRODUIT Modèle : Lenovo ThinkPad T420 Format : Ordinateur portable Clavier : AZERTY français Ecran : 14'' HD Résolution : 1366 x 768 Aspect de la dalle : MAT - Anti-Reflet Processeur : Intel Core i5-2520M 2,50 GHz - Turbo : 3,20 Ghz - DMI : 5 GT/s - Cache : 3 Mo - Socket G2 / BGA-1023 Chipset : Mobile Intel QM67 Express Chipset Mémoire Vive : 4 Go - DDR3 Disque dur : 250 Go Lecteur optique :","","","","",""
"HP ELITEBOOK 840 G3 - Ordinateur portable - Core i5 - RAM 8 Go - Stockage 1 To - Reconditionné","327,90 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-hp-elitebook-840-g3-core-i5-8/f-1070992-hp8945016114810.html#mpos=42|mp","https://www.cdiscount.com/pdt2/8/1/0/1/300x300/hp8945016114810/rw/ordinateur-portable-hp-elitebook-840-g3-core-i5-8.jpg","Profitez de l’expertise de nos techniciens qualifiés et d’un reconditionnement 100 % français dans notre usine KIATOO pour vous offrir ce Pc à petit prix.Avec de possibles très légères traces d’utilisation et un contrôle en 50 points, vous êtes certain d’acheter un produit 100 % fonctionnel et de qualité. Bénéficiez d’une garantie pièces et main d’œuvre de 6 mois sur cet ordinateur qui vous sera livré dans les 4 jours, dans un emballage soigné et sur-mesure.","Kimberly • publié le","4,0","Qualité du produit","C'est un produit qui répond à mes attentes, très performant et rapide, pas complètement nouveau mais c'est trop bien, le seul bémol c'est lorsque j'ai regardé le stockage ce n'est pas en effet 1 To mais 512gb.","13/01/2024"
"Ordinateur Portable Dell E5450 - Core i5 - RAM 16Go - HDD 2To - Linux- Reconditionné - Etat correct","219,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-dell-e5450-core-i5-ram-16g/f-1070992-rcddell00029ec.html#mpos=43|mp","https://www.cdiscount.com/pdt2/9/e/c/1/300x300/rcddell00029ec/rw/ordinateur-portable-dell-e5450-core-i5-ram-16g.jpg","Ordinateur Portable Dell E5450 - Core i5 - RAM 16Go - HDD 2To - Linux","","","","",""
"APPLE MacBook Air 13' 2017 i5 - 1,8 Ghz - 8 Go RAM - 128 Go SSD - Gris- Reconditionné - Excellent état","250,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-air-13-2017-i5-1-8-ghz-8-go-ram/f-1070992-macbok0348cn.html#mpos=44|mp","https://www.cdiscount.com/pdt2/8/c/n/1/300x300/macbok0348cn/rw/apple-macbook-air-13-2017-i5-1-8-ghz-8-go-ram.jpg","MacBook Air 13 pouces - 2017 Caractéristiques Processeur : Intel Core i5 Fréquence : 1,8 Ghz Stockage : 128 Go SSD RAM : 8 Go Ecran : LED Carte Graphique : Intel HD Graphics 6000 Clavier : AZERTY FR Couleur : Argent Poids : 1,32 kg Trackpad : Multi-Touch MacBook Air : allier design et légèreté ... En plus d'être ultra-fin, ultra portable et ultra différent de tout le reste, votre MacBook Air est d'occasion et reconditionné ! Particulièrement utile pour les voyages ou les étudiants, il permet d'embarquer toute la technologie Mac avec soi pour une taille et un poids des plus minimaux. C'est le résultat d'une multitude d'innovations et d'une révolution dans le design. Le MacBook Air a été façonné avec une coque unibody, qui englobe à la fois le boitier et le cadre de l'écran. La conception unibody permet un design de haute précision, plus simple et épuré. Et cela se voit : votre ordinateur portable est exceptionnellement fin et léger, tout en étant assez robuste pour résister aux aléas de la vie de tous les jours, année après année. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran LED Sa résolution de 1440 x 900 affiche des images éclatantes et des couleurs lumineuses dès l’instant où vous ouvrez votre MacBook. Vous bénéficiez des atouts d’un écran large, avec tous les avantages d’une ligne épurée à l’extrême. Trackpad Multi-Touch: la glisse à portée de doigts. La technologie Multi-Touch fait partie intégrante de presque tous les appareils Apple. C'est la manière la plus pratique et la plus personnelle d'interagir avec vos appareils. Et pour profiter de tous les avantages de la technologie Multi-Touch sur un ordinateur portable, rien ne vaut le trackpad. C'est votre côté branché. Entre l'alimentation MagSafe, les 2 entrées USB 2.0, le port Thunderbolt 1, le lecteur carte SDXC et l'entrée/sortie audio, votre MacBook reconditionné met à votre disposition tous les ports et connexions dont vous avez besoin.","Chris • publié le","5,0","Parfait","Très bon achat je recommande ce vendeur !","01/05/2025"
