Title,Price,Link,Image,Description,ReviewAuthor,ReviewRating,ReviewTitle,ReviewBody,ReviewDate
"Samsung Galaxy Z Fold6 Smartphone 256 Go Bleu","1058,70 €","https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-z-fold6-smartphone-256-go-bleu/f-14404-sam8806095616544.html#mpos=3|mp","https://www.cdiscount.com/pdt2/5/4/4/1/400x400/sam8806095616544/rw/samsung-galaxy-z-fold6-smartphone-256-go-bleu.jpg","Galaxy Z Fold6 Galaxy AI est là Ouvrez votre monde : Un Galaxy Z Fold plus léger et plus fin qui se glisse partout, et un gigantesque écran encore plus lumineux. Vos recherches sur grand écran avec Entourer pour Chercher : Recherchez comme jamais auparavant avec Entourer pour chercher. A l'aide de votre doigt ou de votre S Pen, entourez simplement un élément sur l'immense écran du Galaxy Z Fold6 pour obtenir instantanément des résultats de recherche Google. Résumez vos idées en un clin d'œil avec l'Assistant Notes : Que vous preniez des notes en cours ou rédigiez votre mémoire, l'Assistant Notes résume et compile ce que vous écrivez en quelques mots. Pour tout le reste, le S Pen vous aide à griffonner vos inspirations sur grand écran. Sublimez chaque cliché avec Galaxy AI et l'Assistant Photo : Le moteur de reconnaissance d'objets du Galaxy Z Fold6 vous permet de modifier vos photos à souhait. Grâce à Galaxy AI et l'Assistant Photo, déplacez ou redimensionnez un objet, et remplissez un arrière-plan. Tout simplement. Votre traducteur de poche, désormais sur 2 écrans : Profitez d'un interprète directement intégré à votre Galaxy Z Fold6. Vous êtes alors capable de communiquer facilement dans votre langue maternelle avec des personnes qui ne la parlent pas. Cassez les barrières de la langue : Traduisez vos conversations téléphoniques instantanément. La fonction de Traduction Instantanée intègre un interprète qui vous permettra de passer des appels avec une personne qui ne parle pas votre langue. Parfait pour réserver une table au restaurant lorsque vous êtes à l’étranger ! Discutez avec Gemini pour donner forme à vos idées : Grâce à son partenariat de longue date avec Google, votre Galaxy est désormais équipé de l'application Google Gemini. Échangez avec Gemini pour apprendre des choses plus simplement, vous aider à améliorer vos notes, organiser des événements, et bien plus encore. Un immense écran pliable pour une immersion totale dans vos jeux : Le Galaxy Z Fold6 est doté d'un écran incroyablement lumineux. Grâce à la technologie Vision Booster, vous profitez de vos sessions de jeu, même en plein soleil. A fond les manettes : Le processeur Snapdragon® 8 Gen 3 est idéal pour gérer vos jeux les plus gourmands. Optimisé pour le Galaxy Z Fold6, vous profitez alors de graphismes ultra réalistes et d'une fluidité à couper le souffle. Jouez plus intensément, et surtout plus longtemps : Le Galaxy Z Fold6 fusionne optimisations logicielles et matérielles. Sa gestion intelligente de l'énergie, couplée à sa batterie de 4400mAh, en fait donc un modèle d'endurance qui vous suivra nuit et jour. Vos photos vont faire la une : Avec ses 3 capteurs et son nouveau moteur ProVisual, le Galaxy Z Fold6 dispose du système photo le plus avancé à ce jour sur un Galaxy Z. Pour être en mesure de sublimer chaque détail, pour chacune de vos photos et vidéos. Il a le souci du détail : Avec un capteur haute résolution de 50 Mpx, le Galaxy Z Fold6 révèle sur son grand écran des clichés d'une clarté et d'une vivacité exceptionnelles. Un zoom d'une précision chirurgicale : Grâce à son téléobjectif dédié, le Galaxy Z Fold6 est capable de capturer des clichés remarquables à longue distance. Son moteur ProVisual analyse chaque plan de la zone zoomée, pour obtenir des photos incroyablement détaillées. Et tout devient plus clair avec le Super HDR : Le Super HDR ajuste l'exposition de vos clichés pour en faire ressortir les moindres détails. Vous obtenez alors des photos et vidéos aux couleurs éclatantes. Des petits changements qui font toute la différence : Les Galaxy Z Flip6 et Fold6 sont dotés d’une plus grande variété de matériaux recyclés que leurs générations précédentes.","GaëtanRG • publié le","1,0","Extrêmement fragile et surchauffe très importante","Le téléphone chauffe énormément, inutilisable en mode Android auto. Apres UNE chute la façade arrière est éclater et l'écran interne ne s'allume plus. Pourquoi dépenser autant en design si une coque est obligatoire",""
"Smartphone - REALME - GT7 - 12Go RAM - 256Go - Charge rapide 120W","418,98 €","https://www.cdiscount.com/telephonie/telephone-mobile/smartphone-realme-gt7-noir-12go-256go/f-14404-aaaqt67451.html#mpos=4|mp","https://www.cdiscount.com/pdt2/4/5/1/1/400x400/aaaqt67451/rw/smartphone-realme-gt7-noir-12go-256go.jpg","realme GT7 Noir 12Go 256Go La puissance est au rendez-vous.Le produit phare ultime : puissance, intelligence artificielle et photos incroyables. Processeur Dimensity 9400e GT Boost | LPDDR5X | UFS4.0 Appareil photo instantané de voyage avec I.A. Appareil photo IMX906 | 4K Dolby Vision Refroidissement ultime sur 360° Introduction du graphène IceSense Écran e-sport pro à 6 000 nits 8T LTPO | Commandes tactiles 2 600 Hz Batterie Titan de 7 000 mAh Charge ultra à 120 W | Puce de batterie à longue durée de vie Qualité durable IP69 | Verre ArmorShell™ NEXT AI AI Planner | AI Gaming Coach Puce SignalCatcher Amplificateur de signal quadricanal + produit L’anxiété est éteinte. La puissance est au rendez-vous. Batterie Titan de 7000 mA6 Batterie supérieure, Conçue pour durer. Une technologie de batterie nouvelle génération avec anode de silicium, compacte mais aussi puissante qu’une batterie externe. Une sécurité accrue qui résiste à des températures élevées et au froid extrême. Charge ultra rapide à 120 W Chargez les 7 000 mAh à 100 % en 40 minutes. Puce de batterie à longue durée de vie Le secret anti-âge de la batterie.La puce de batterie à longue durée de vie, capable de convertir l’énergie avec 99,5 % d’efficacité, réduit la production de chaleur et augmente la durée de vie de la batterie jusqu’à 300 %, même en cas d’utilisation intensive. Puce de qualité supérieure Dimensity 9400e La plus puissante puce de smartphone de sa catégorie. Co-développée par realme et MediaTek, la puce Dimensity 9400e est capable d’une vitesse, d’une efficacité et de capacités multitâches de nouvelle génération, repoussant les limites de ce qu’une puce de smartphone peut faire. De la fluidité pour les années à venir Des capacités multitâches qui ne ralentissent jamais, même après plusieurs années d’utilisation. Ouvrez des fenêtres flottantes, des jeux et bien plus sans subir de ralentissements. GT Boost L’algorithme d’I.A. exclusif permet de jouer en HD tout en consommant très peu d’énergie. Fluide, stable et conçu pour résister aux tâches intensives. Al Planner Appuyez deux fois pour organiser votre journée. Appuyez simplement sur la coque arrière pour que l’I.A. scanne instantanément votre écran, repère les informations importantes et génère un planning avec rappels intelligents. Al Landscape Des instantanés éblouissants, peu importe les conditions météorologiques. L’I.A. améliore chaque cliché pour que les paysages restent nets, précis et éclatants même lorsque la lumière joue contre vous. Appareil Photo AI Travel Snap Chaque instant en toute clarté. AI Travel Snap Trois styles. Un changement fluide. Passe automatiquement entre les modes signatures — Montagne, Île, Ville — pour rendre chaque image digne d’une carte postale. Le calme revient. Restez cool – Graphène IceSense. Une conception présentant les meilleures performances. Grâce au graphène IceSense¹, mélange ultraperformant de fibres de verre et de graphène, votre téléphone reste frais, même pendant des tâches intensives, tout en étant léger, résistant et fin. IceSense Design La première coque arrière en graphène IceSense du marché, disponible en deux finitions de caractère: IceSense Bleu et IceSense Noir. La forme est importante, mais le matériaux l’est tout autant. La déco photo fait penser à une fenêtre d’observation spatiale Cadre en indium gravé au laser Revêtement pensé pour le jeu Écran Pro-Esports 6000nit Toucher de niveau pro, affichage de qualité cinéma, Confort des yeux imitation papier. Une luminosité exceptionnelle et une reproduction des couleurs vibrantes, tout en prenant en charge Dolby Vision et HDR10+ pour des visuels époustouflants. Permet la lecture vidéo HD HDR sur Netflix. Associé à une réactivité tactile ultra-précise, il offre des interactions de jeu fluides et sans latence. Protecteur Nano Velvet Avec un revêtement oléophobe plus robuste et des nanoparticules intégrées, l’écran est désormais plus durable et 30 % plus lisse au toucher. Refroidissement ultime sur 360° Une coque arrière qui sert de chambre de refroidissement.Fabriquée avec le graphène IceSense, qui offre une conductivité thermique 10 fois plus importante que celle de matériaux de refroidissement traditionnels, elle enveloppe le téléphone pour une dissipation de la chaleur à 360°. Confort visuel Cet écran dispose également de propriétés exceptionnelles pour le soin des yeux, prenant en charge un dimming à haute fréquence DC et PWM 2160Hz, garantissant un visionnage confortable en tout temps. Puce SignalCatcher Un signal puissant même sur les réseaux faibles.La puce quatre cœurs SignalCatcher capte un signal sur plusieurs bandes de fréquence, même dans les environnements denses, éloignés ou encombrés. Que vous vous trouviez dans une cage d’escalier, un ascenseur ou au bureau, vous ne vous retrouverez pas hors réseau. Étanchéité IP69 exceptionnelle Fabriqué pour satisfaire aux exigences les plus drastiques, résister à la poussière, aux jets d’eau à haute pression ou encore à des chaleurs excessives, il propose une protection IP66/68/69 totale. Verre ArmorShell Une couche dense et protectrice recouvre le verre, pour lui conférer une résistance aux chutes jusqu’à 1,5 mètre de hauteur 14 et aux égratignures du quotidien. Protection ArmorShell L’armature renforcée en métal et les différentes couches de mousse s’assemblent pour créer un système de coussin, absorbant les chocs dus aux chutes et aux flexions pour protéger votre téléphone. Caractéristiques Dimensions de l’écran : 17,22 cm (6,78 pouces) + Résolution : 1,5k (2780 × 1264) Luminosité maximale : 6 000 nits / Taux de rafraîchissement : jusqu’à 120 Hz Charge SuperVOOC de 120W (chargeur à vendre séparément)+ Batterie puissante de 7 000 mAh (typ.) Appareil photo : Sony IMX906 50Mp + Samsung S5KJN5 50Mp + Grand-angle 8 Mp + avant Sony IMX615 32 Mp Double SIM 5G + 5G, prise en charge SA/NSA Système : realme UI 6.0 Basé sur Android 15 Contenu de la boîte : 1 téléphone + 1 câble de transfert de données USB + 1 tige d’éjection de la carte SIM","Tom12 • publié le","5,0","Merci vous êtes au top !","Téléphone impressionnant, à un super prix chez Cdiscount. Reçu en 2 jours. Merci","12/09/2025"
"Smartphone - REALME - GT7 - 12Go RAM - 256Go - Charge rapide 120W","418,98 €","https://www.cdiscount.com/telephonie/telephone-mobile/smartphone-realme-gt7-noir-12go-256go/f-14404-aaaqt67451.html#mpos=4|mp","https://www.cdiscount.com/pdt2/4/5/1/1/400x400/aaaqt67451/rw/smartphone-realme-gt7-noir-12go-256go.jpg","realme GT7 Noir 12Go 256Go La puissance est au rendez-vous.Le produit phare ultime : puissance, intelligence artificielle et photos incroyables. Processeur Dimensity 9400e GT Boost | LPDDR5X | UFS4.0 Appareil photo instantané de voyage avec I.A. Appareil photo IMX906 | 4K Dolby Vision Refroidissement ultime sur 360° Introduction du graphène IceSense Écran e-sport pro à 6 000 nits 8T LTPO | Commandes tactiles 2 600 Hz Batterie Titan de 7 000 mAh Charge ultra à 120 W | Puce de batterie à longue durée de vie Qualité durable IP69 | Verre ArmorShell™ NEXT AI AI Planner | AI Gaming Coach Puce SignalCatcher Amplificateur de signal quadricanal + produit L’anxiété est éteinte. La puissance est au rendez-vous. Batterie Titan de 7000 mA6 Batterie supérieure, Conçue pour durer. Une technologie de batterie nouvelle génération avec anode de silicium, compacte mais aussi puissante qu’une batterie externe. Une sécurité accrue qui résiste à des températures élevées et au froid extrême. Charge ultra rapide à 120 W Chargez les 7 000 mAh à 100 % en 40 minutes. Puce de batterie à longue durée de vie Le secret anti-âge de la batterie.La puce de batterie à longue durée de vie, capable de convertir l’énergie avec 99,5 % d’efficacité, réduit la production de chaleur et augmente la durée de vie de la batterie jusqu’à 300 %, même en cas d’utilisation intensive. Puce de qualité supérieure Dimensity 9400e La plus puissante puce de smartphone de sa catégorie. Co-développée par realme et MediaTek, la puce Dimensity 9400e est capable d’une vitesse, d’une efficacité et de capacités multitâches de nouvelle génération, repoussant les limites de ce qu’une puce de smartphone peut faire. De la fluidité pour les années à venir Des capacités multitâches qui ne ralentissent jamais, même après plusieurs années d’utilisation. Ouvrez des fenêtres flottantes, des jeux et bien plus sans subir de ralentissements. GT Boost L’algorithme d’I.A. exclusif permet de jouer en HD tout en consommant très peu d’énergie. Fluide, stable et conçu pour résister aux tâches intensives. Al Planner Appuyez deux fois pour organiser votre journée. Appuyez simplement sur la coque arrière pour que l’I.A. scanne instantanément votre écran, repère les informations importantes et génère un planning avec rappels intelligents. Al Landscape Des instantanés éblouissants, peu importe les conditions météorologiques. L’I.A. améliore chaque cliché pour que les paysages restent nets, précis et éclatants même lorsque la lumière joue contre vous. Appareil Photo AI Travel Snap Chaque instant en toute clarté. AI Travel Snap Trois styles. Un changement fluide. Passe automatiquement entre les modes signatures — Montagne, Île, Ville — pour rendre chaque image digne d’une carte postale. Le calme revient. Restez cool – Graphène IceSense. Une conception présentant les meilleures performances. Grâce au graphène IceSense¹, mélange ultraperformant de fibres de verre et de graphène, votre téléphone reste frais, même pendant des tâches intensives, tout en étant léger, résistant et fin. IceSense Design La première coque arrière en graphène IceSense du marché, disponible en deux finitions de caractère: IceSense Bleu et IceSense Noir. La forme est importante, mais le matériaux l’est tout autant. La déco photo fait penser à une fenêtre d’observation spatiale Cadre en indium gravé au laser Revêtement pensé pour le jeu Écran Pro-Esports 6000nit Toucher de niveau pro, affichage de qualité cinéma, Confort des yeux imitation papier. Une luminosité exceptionnelle et une reproduction des couleurs vibrantes, tout en prenant en charge Dolby Vision et HDR10+ pour des visuels époustouflants. Permet la lecture vidéo HD HDR sur Netflix. Associé à une réactivité tactile ultra-précise, il offre des interactions de jeu fluides et sans latence. Protecteur Nano Velvet Avec un revêtement oléophobe plus robuste et des nanoparticules intégrées, l’écran est désormais plus durable et 30 % plus lisse au toucher. Refroidissement ultime sur 360° Une coque arrière qui sert de chambre de refroidissement.Fabriquée avec le graphène IceSense, qui offre une conductivité thermique 10 fois plus importante que celle de matériaux de refroidissement traditionnels, elle enveloppe le téléphone pour une dissipation de la chaleur à 360°. Confort visuel Cet écran dispose également de propriétés exceptionnelles pour le soin des yeux, prenant en charge un dimming à haute fréquence DC et PWM 2160Hz, garantissant un visionnage confortable en tout temps. Puce SignalCatcher Un signal puissant même sur les réseaux faibles.La puce quatre cœurs SignalCatcher capte un signal sur plusieurs bandes de fréquence, même dans les environnements denses, éloignés ou encombrés. Que vous vous trouviez dans une cage d’escalier, un ascenseur ou au bureau, vous ne vous retrouverez pas hors réseau. Étanchéité IP69 exceptionnelle Fabriqué pour satisfaire aux exigences les plus drastiques, résister à la poussière, aux jets d’eau à haute pression ou encore à des chaleurs excessives, il propose une protection IP66/68/69 totale. Verre ArmorShell Une couche dense et protectrice recouvre le verre, pour lui conférer une résistance aux chutes jusqu’à 1,5 mètre de hauteur 14 et aux égratignures du quotidien. Protection ArmorShell L’armature renforcée en métal et les différentes couches de mousse s’assemblent pour créer un système de coussin, absorbant les chocs dus aux chutes et aux flexions pour protéger votre téléphone. Caractéristiques Dimensions de l’écran : 17,22 cm (6,78 pouces) + Résolution : 1,5k (2780 × 1264) Luminosité maximale : 6 000 nits / Taux de rafraîchissement : jusqu’à 120 Hz Charge SuperVOOC de 120W (chargeur à vendre séparément)+ Batterie puissante de 7 000 mAh (typ.) Appareil photo : Sony IMX906 50Mp + Samsung S5KJN5 50Mp + Grand-angle 8 Mp + avant Sony IMX615 32 Mp Double SIM 5G + 5G, prise en charge SA/NSA Système : realme UI 6.0 Basé sur Android 15 Contenu de la boîte : 1 téléphone + 1 câble de transfert de données USB + 1 tige d’éjection de la carte SIM","Rene • publié le","5,0","Realme GT7","Gt7 reçu comme prévu, excellent téléphone, il est beau, très bonne autonomie, rapide, bel écran Quoi dire de plus ! Je ne commente pas souvent mais là je voulais le faire car téléphone super ??","01/09/2025"
"SAMSUNG Galaxy S9+ 64 Go Noir","148,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/galaxy-s9-64gb-dual-sim-midnight-black/f-14404-sam8801643110086.html#mpos=5|mp","https://www.cdiscount.com/pdt2/0/8/6/1/400x400/sam8801643110086/rw/galaxy-s9-64gb-dual-sim-midnight-black.jpg","SAMSUNG Galaxy S9+ 64 Go Noir","Jandora • publié le","5,0","Nickel :)","Très bonne performance, excellent rapport qualité/prix.","19/03/2025"
"SAMSUNG Galaxy S9+ 64 Go Noir","148,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/galaxy-s9-64gb-dual-sim-midnight-black/f-14404-sam8801643110086.html#mpos=5|mp","https://www.cdiscount.com/pdt2/0/8/6/1/400x400/sam8801643110086/rw/galaxy-s9-64gb-dual-sim-midnight-black.jpg","SAMSUNG Galaxy S9+ 64 Go Noir","Margot • publié le","5,0","Excellent","Bonne qualité prix, je recommande","07/02/2025"
"SAMSUNG Galaxy S9+ 64 Go Noir","148,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/galaxy-s9-64gb-dual-sim-midnight-black/f-14404-sam8801643110086.html#mpos=5|mp","https://www.cdiscount.com/pdt2/0/8/6/1/400x400/sam8801643110086/rw/galaxy-s9-64gb-dual-sim-midnight-black.jpg","SAMSUNG Galaxy S9+ 64 Go Noir","coyote06 • publié le","5,0","galaxy s9 au top en 2025!!!!","nous sommes en 2025 et je viens de m offrir un galaxy s9 plus toujours au top 6 ans après ,j en suis ravi, vendur au top produit neuf sous blister , plusieurs smartphones achetés auprès de ce vendeur et toujours content, en bref c est parfait ,je mets 5 étoiles","09/01/2025"
"SAMSUNG Galaxy S9+ 64 Go Noir","148,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/galaxy-s9-64gb-dual-sim-midnight-black/f-14404-sam8801643110086.html#mpos=5|mp","https://www.cdiscount.com/pdt2/0/8/6/1/400x400/sam8801643110086/rw/galaxy-s9-64gb-dual-sim-midnight-black.jpg","SAMSUNG Galaxy S9+ 64 Go Noir","• publié le","1,0","Très déçu","Beau téléphone malheureusement souvent il faut le redémarrer car la carte sim n est pas reconnue vraiment pénible déçu de cette achat","05/12/2024"
"SAMSUNG Galaxy S9+ 64 Go Noir","148,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/galaxy-s9-64gb-dual-sim-midnight-black/f-14404-sam8801643110086.html#mpos=5|mp","https://www.cdiscount.com/pdt2/0/8/6/1/400x400/sam8801643110086/rw/galaxy-s9-64gb-dual-sim-midnight-black.jpg","SAMSUNG Galaxy S9+ 64 Go Noir","Toire • publié le","5,0","Très bon","Très satisfait livraison rapide et gratuite merci à votre équipe","19/06/2024"
"APPLE iPhone 16 128GB Ultramarine","849,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-16-128gb-ultramarine/f-14404-ip16128ultramari.html#mpos=6|cd","https://www.cdiscount.com/pdt2/a/r/i/1/400x400/ip16128ultramari/rw/apple-iphone-16-128gb-ultramarine.jpg","","Hhgjj • publié le","5,0","iPhone 16","Ras a part la nouvelle mise a jour d’Apple",""
"APPLE iPhone 16 128GB Ultramarine","849,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-16-128gb-ultramarine/f-14404-ip16128ultramari.html#mpos=6|cd","https://www.cdiscount.com/pdt2/a/r/i/1/400x400/ip16128ultramari/rw/apple-iphone-16-128gb-ultramarine.jpg","","louna • publié le","5,0","Je recommande","Super téléphone je recommande +++",""
"APPLE iPhone 16 128GB Ultramarine","849,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-16-128gb-ultramarine/f-14404-ip16128ultramari.html#mpos=6|cd","https://www.cdiscount.com/pdt2/a/r/i/1/400x400/ip16128ultramari/rw/apple-iphone-16-128gb-ultramarine.jpg","","tifa • publié le","4,0","assez contente","Je suis assez satisfaite du produit.",""
"APPLE iPhone 16 128GB Ultramarine","849,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-16-128gb-ultramarine/f-14404-ip16128ultramari.html#mpos=6|cd","https://www.cdiscount.com/pdt2/a/r/i/1/400x400/ip16128ultramari/rw/apple-iphone-16-128gb-ultramarine.jpg","","Mich • publié le","5,0","A","Très bon produit iPhone 16","07/12/2025"
"APPLE iPhone 16 128GB Ultramarine","849,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/apple-iphone-16-128gb-ultramarine/f-14404-ip16128ultramari.html#mpos=6|cd","https://www.cdiscount.com/pdt2/a/r/i/1/400x400/ip16128ultramari/rw/apple-iphone-16-128gb-ultramarine.jpg","","Mooe • publié le","5,0","Top","Reçu rapidement, très ravie de la commande",""
"Smartphone - XIAOMI - Xiaomi 14 - 512 Go - 5G - Triple caméra Leica","438,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/xiaomi-smartphone-14-12-512go-blanc/f-14404-xia1709080884912.html#mpos=7|mp","https://www.cdiscount.com/pdt2/9/1/2/1/400x400/xia1709080884912/rw/xiaomi-smartphone-14-12-512go-blanc.jpg","Xiaomi 14 conçu avec Leica De l'objectif à la légende L'élégance à l'état pur : Le format du Xiaomi 14 permet de le tenir facilement à une main. Les quatre coins incurvés au dos de l'appareil offrent une prise ultra-confortable. Un design à couper le souffle : À la pointe de la technologie. Le cadre ultra-fin de 1,61 mm rendu possible grâce à la technologie FIAA la plus avancée offre une expérience visuelle épurée et unique. La nouvelle génération d'optiques Leica : À l'image des objectifs à grande vitesse, l'objectif Summilux permet non seulement de capturer une grande quantité de lumière dans les environnements sombres, mais aussi d'obtenir une reproduction des couleurs, un contraste et une résolution exceptionnels. Les vitesses de capture sont considérablement améliorées et la grande ouverture à ƒ/1,6 permet au Xiaomi 14 d'obtenir la même luminosité d'image avec un temps d'exposition plus court. L'objectif du Xiaomi 14 est plus rapide que jamais. Capturez des chefs-d'œuvre à n'importe quelle distance : Capturer les détails de près comme de loin devient un jeu d'enfant. Le système d'imagerie du Xiaomi 14 couvre des distances focales allant de 14 mm à 75 mm. Trois objectifs, chacun permettant des prises de vue époustouflantes. Des portraits Leica plus vrais que nature : Une distance focale classique pour les portraits. Activez le mode portrait pour obtenir un effet bokeh digne d'un reflex numérique et créez des images magnifiques avec des personnes et des atmosphères évocatrices. Créez en Dolby Vision® : La technologie Dolby Vision de bout en bout sur le Xiaomi 14 offre une expérience totalement immersive, de l'enregistrement au montage en passant par le visionnage. Dolby Vision HDR peut capturer des couleurs éclatantes, un contraste et une luminosité époustouflants, et révéler des détails riches autant dans les zones sombres que lumineuses. Capturez tout un univers sonore à 360° : Chaque microphone de 62 dB offre une excellente réduction du bruit, tandis que le réseau de 4 microphones reçoit le son en même temps. Effet tridimensionnel garanti. Lumineux. Précis. Magistral. : Écran C8 personnalisé de Xiaomi avec une luminosité exceptionnelle de 3 000 nits et 68 milliards de couleurs pour des images plus vives et réalistes. Profitez d'un aspect et d'une sensation extraordinaires. Performances au sommet : La nouvelle architecture 1+5+2 améliore les performances du CPU de 32 %. Les performances du GPU augmentent de 34 %, les performances graphiques atteignent de nouveaux niveaux et la consommation d'énergie a été considérablement améliorée grâce à de nouvelles optimisations. Que vous utilisiez le Xiaomi 14 pour les tâches quotidiennes, pour jouer de façon intensive ou vous assister dans votre travail de création, vous bénéficierez d'une expérience exceptionnelle. Le nec plus ultra du système de refroidissement : La même rapidité, quelle que soit votre activité sur l'appareil. Le Xiaomi 14 est doté d'un système de refroidissement innovant qui offre une efficacité thermique trois fois supérieures aux dispositif traditionnels. Pour un fonctionnement optimal sur toute la ligne, sans surchauffe. Batterie au silicium à haute densité : Le mariage de l'endurance et de l'innovation : la batterie grande capacité de 4 610 mAh et la charge hyper-rapide offrent plus d'autonomie.","Antoine • publié le","5,0","XIAOMI 14","Téléphone vraiment sympa , qualité photo et vidéo impressionnante Livré rapidement et avec chargeur rapide 90W","30/06/2025"
"Smartphone - XIAOMI - Xiaomi 14 - 512 Go - 5G - Triple caméra Leica","438,00 €","https://www.cdiscount.com/telephonie/telephone-mobile/xiaomi-smartphone-14-12-512go-blanc/f-14404-xia1709080884912.html#mpos=7|mp","https://www.cdiscount.com/pdt2/9/1/2/1/400x400/xia1709080884912/rw/xiaomi-smartphone-14-12-512go-blanc.jpg","Xiaomi 14 conçu avec Leica De l'objectif à la légende L'élégance à l'état pur : Le format du Xiaomi 14 permet de le tenir facilement à une main. Les quatre coins incurvés au dos de l'appareil offrent une prise ultra-confortable. Un design à couper le souffle : À la pointe de la technologie. Le cadre ultra-fin de 1,61 mm rendu possible grâce à la technologie FIAA la plus avancée offre une expérience visuelle épurée et unique. La nouvelle génération d'optiques Leica : À l'image des objectifs à grande vitesse, l'objectif Summilux permet non seulement de capturer une grande quantité de lumière dans les environnements sombres, mais aussi d'obtenir une reproduction des couleurs, un contraste et une résolution exceptionnels. Les vitesses de capture sont considérablement améliorées et la grande ouverture à ƒ/1,6 permet au Xiaomi 14 d'obtenir la même luminosité d'image avec un temps d'exposition plus court. L'objectif du Xiaomi 14 est plus rapide que jamais. Capturez des chefs-d'œuvre à n'importe quelle distance : Capturer les détails de près comme de loin devient un jeu d'enfant. Le système d'imagerie du Xiaomi 14 couvre des distances focales allant de 14 mm à 75 mm. Trois objectifs, chacun permettant des prises de vue époustouflantes. Des portraits Leica plus vrais que nature : Une distance focale classique pour les portraits. Activez le mode portrait pour obtenir un effet bokeh digne d'un reflex numérique et créez des images magnifiques avec des personnes et des atmosphères évocatrices. Créez en Dolby Vision® : La technologie Dolby Vision de bout en bout sur le Xiaomi 14 offre une expérience totalement immersive, de l'enregistrement au montage en passant par le visionnage. Dolby Vision HDR peut capturer des couleurs éclatantes, un contraste et une luminosité époustouflants, et révéler des détails riches autant dans les zones sombres que lumineuses. Capturez tout un univers sonore à 360° : Chaque microphone de 62 dB offre une excellente réduction du bruit, tandis que le réseau de 4 microphones reçoit le son en même temps. Effet tridimensionnel garanti. Lumineux. Précis. Magistral. : Écran C8 personnalisé de Xiaomi avec une luminosité exceptionnelle de 3 000 nits et 68 milliards de couleurs pour des images plus vives et réalistes. Profitez d'un aspect et d'une sensation extraordinaires. Performances au sommet : La nouvelle architecture 1+5+2 améliore les performances du CPU de 32 %. Les performances du GPU augmentent de 34 %, les performances graphiques atteignent de nouveaux niveaux et la consommation d'énergie a été considérablement améliorée grâce à de nouvelles optimisations. Que vous utilisiez le Xiaomi 14 pour les tâches quotidiennes, pour jouer de façon intensive ou vous assister dans votre travail de création, vous bénéficierez d'une expérience exceptionnelle. Le nec plus ultra du système de refroidissement : La même rapidité, quelle que soit votre activité sur l'appareil. Le Xiaomi 14 est doté d'un système de refroidissement innovant qui offre une efficacité thermique trois fois supérieures aux dispositif traditionnels. Pour un fonctionnement optimal sur toute la ligne, sans surchauffe. Batterie au silicium à haute densité : Le mariage de l'endurance et de l'innovation : la batterie grande capacité de 4 610 mAh et la charge hyper-rapide offrent plus d'autonomie.","alienato • publié le","5,0","Téléphone Xiaomi 15","Commande bien pris en charge par le vendeur, vite envoyé, très bien emballé top vendeur","13/02/2025"
